field_1,역명,위도,경도,SIG_KOR_NM
69251,신라호텔,127.005427,37.558303,중구
69252,앰버서더호텔,127.002625,37.560464,중구
69253,남산골한옥마을,126.992438,37.560995,중구
69254,명동,126.985619,37.560758,중구
69255,남대문시장,126.975397,37.560923,중구
69256,덕수궁,126.976727,37.565585,중구
69257,광화문,126.976709,37.568938,중구
69258,남산오르미,126.983135,37.558194,중구
69259,신당동중앙시장,127.019417,37.565755,중구
69261,명동입구,126.982299,37.5642,중구
69262,을지로입구,126.981001,37.566131,중구
69263,을지로3가,126.992326,37.566535,중구
69264,방산.중부시장,126.999442,37.566857,중구
69265,동대문디자인프라자,127.00913,37.567763,중구
69269,서울시청,126.980632,37.566138,중구
69270,을지로119안전센터,127.011754,37.566423,중구
69271,시청광장,126.978763,37.565207,중구
69272,써미트호텔,127.006784,37.562404,중구
69273,베이튼호텔,127.002636,37.564999,중구
69274,웨스틴조선호텔,126.979685,37.564249,중구
69275,더스프라지르서울동대문,127.007371,37.564501,중구
69276,동대문디자인플라자,127.009415,37.568139,중구
69277,약수역10번출구,127.009322,37.556256,중구
69278,약수역1번출구,127.009687,37.556408,중구
69279,장충문화체육센터.권기옥활동터,127.002592,37.560175,중구
69280,남대문세무서.국가인권위원회,126.987866,37.565084,중구
69281,시청앞.덕수궁,126.976836,37.566212,중구
69282,동대문역사문화공원,127.009245,37.565385,중구
69283,프레이저플레이스남대문,126.976267,37.561376,중구
69284,프레이저플레이스남대문,126.975537,37.561067,중구
69285,시청.서울신문사,126.977365,37.568299,중구
69286,프레이저플레이스,126.970689,37.562043,중구
69287,앰배서더호텔,127.002598,37.559863,중구
69288,서울플라자호텔,126.977906,37.564156,중구
69290,롯데호텔,126.980305,37.565805,중구
69291,서소문KAL빌딩,126.97463,37.563453,중구
69292,코리아나호텔,126.976776,37.568423,중구
69293,앰배서더호텔,127.00261,37.559772,중구
69294,신라호텔,127.005277,37.556349,중구
69295,약수역,127.009898,37.553789,중구
69296,밀레니엄힐튼호텔,126.975975,37.555467,중구
69297,서울역,126.972046,37.558016,중구
69298,라마다.스위트호텔,126.972068,37.560611,중구
69299,앰배서더호텔,127.002526,37.561049,중구
69300,힐튼호텔,126.976626,37.556198,중구
69301,힐튼호텔,126.976711,37.556627,중구
69302,북창동.남대문시장,126.976919,37.560846,중구
69303,서울스퀘어앞,126.973232,37.555342,중구
69304,서대문역사거리.농협중앙회,126.967886,37.566922,중구
69305,동대문디자인플라자,127.011996,37.567701,중구
69306,서부역,126.969348,37.555962,중구
69307,신라호텔,127.004505,37.555957,중구
69308,서울기동대.광희초등학교,127.014573,37.567867,중구
69309,아카시아호텔.웨스턴코업레지던스,127.003479,37.566551,중구
69310,을지로코업레지던스,127.005397,37.566233,중구
69311,토요코인호텔.이비스버젯호텔,127.008947,37.564591,중구
69312,한국은행.신세계앞,126.97929,37.561408,중구
69314,서소문,126.97344,37.563042,중구
69315,서울역,126.971333,37.558117,중구
69318,프레이저플레이스,126.969268,37.562848,중구
69319,이비스엠버서더호텔,126.982613,37.564609,중구
69320,남대문시장,126.978731,37.560967,중구
69321,충무로역.호텔피제이,126.995561,37.561718,중구
69322,명동역.세종호텔,126.986584,37.561096,중구
69323,서울역,126.97286,37.55782,중구
69324,바비엥스위트,126.967637,37.565109,중구
69325,시청덕수궁,126.976778,37.565472,중구
69326,광화문,126.976762,37.568759,중구
69327,남대문시장,126.978834,37.561317,중구
69328,황학동롯데캐슬,127.023239,37.570945,중구
69329,광희문.광희동사거리,127.00944,37.564325,중구
69330,광희문.광희동사거리,127.008611,37.56455,중구
69331,황학동롯데캐슬,127.022163,37.571513,중구
69332,방산종합시장,127.00193,37.567806,중구
69333,교육연구정보원,126.980318,37.554485,중구
69334,서대문경찰서.농협은행.유관순활동터,126.967512,37.565282,중구
69335,신당초등학교,127.02424,37.564503,중구
69336,금호베스트빌.래미안하이베르,127.024347,37.562254,중구
69337,금호베스트빌.래미안하이베르,127.024144,37.561543,중구
69338,신당초등학교앞,127.023827,37.564477,중구
69339,황학동주민센터,127.023402,37.566856,중구
69340,신당동대우푸르지오.금호여중,127.019188,37.557923,중구
69341,신당동삼성아파트.금호여중,127.01873,37.558555,중구
69342,남산북측순환로입구,126.998822,37.550699,중구
69343,명동국민은행앞,126.982587,37.564502,중구
69344,신당파인힐하나유보라,127.024742,37.564939,중구
69345,을지로입구역.광교,126.982474,37.567558,중구
69346,충무로역.매일경제,126.993389,37.561691,중구
69347,청계6가.오간수교,127.009036,37.569485,중구
69348,청계3가.세운교,126.993808,37.568206,중구
69349,버티고개,127.005818,37.547498,중구
69350,버티고개,127.006024,37.547804,중구
69351,동대문역사문화공원,127.009109,37.565411,중구
69352,시청앞,126.976355,37.561672,중구
69353,신한은행본점,126.975585,37.561197,중구
69354,청계8가.영도교,127.018825,37.570651,중구
69355,청계7가.동평화.청평화시장,127.013851,37.569514,중구
69356,청계6가.평화시장,127.004482,37.569375,중구
69357,청계5가.방산시장,127.000671,37.569139,중구
69358,청계4가.배오개다리,126.997176,37.568484,중구
69359,청계2가.삼일교,126.98853,37.56784,중구
69360,청계1가.광교,126.983625,37.568462,중구
69361,동대입구역.장충동,127.005386,37.558134,중구
69362,숭의여대,126.987503,37.55862,중구
69363,남산케이블카.남산산책로입구,126.98398,37.555265,중구
69364,남대문시장앞.이회영활동터,126.97858,37.560939,중구
69365,남대문경찰서,126.973745,37.554014,중구
69366,백범광장,126.980093,37.555737,중구
69367,동화동,127.018274,37.559813,중구
69368,동화동,127.018337,37.559937,중구
69369,청구역,127.014219,37.55993,중구
69370,청구역,127.014656,37.55996,중구
69371,국립극장.반얀트리호텔,127.000947,37.551685,중구
69372,국립극장.반얀트리호텔,127.001095,37.551482,중구
69373,퇴계로5가,126.999725,37.56278,중구
69374,퇴계로5가.제일병원,126.999966,37.56238,중구
69375,퇴계로6가,127.00334,37.563574,중구
69376,퇴계로6가,127.003901,37.563401,중구
69377,장충동.동국대입구,127.005629,37.560666,중구
69378,장충동.동국대입구,127.00591,37.560621,중구
69379,장충체육관앞,127.007828,37.558002,중구
69380,장충체육관앞,127.007784,37.558481,중구
69381,송도병원앞,127.007398,37.550227,중구
69382,송도병원앞,127.007719,37.550268,중구
69383,약수역7번출구.약수동주민센터,127.009298,37.552851,중구
69384,약수역8번출구.신당사회복지관,127.009957,37.553865,중구
69385,약수역5번출구.금호터널입구,127.011869,37.552924,중구
69386,약수역4번출구.금호터널입구,127.012012,37.553399,중구
69387,약수역3번출구.약수하이츠,127.01138,37.55575,중구
69388,약수역2번출구.가온도서관,127.011147,37.555981,중구
69389,신당동.청구역,127.013032,37.559257,중구
69390,신당동.청구역,127.013216,37.558948,중구
69391,신당동떡볶이타운.중구여성플라자,127.015191,37.56231,중구
69392,신당동떡볶이타운.중구여성플라자,127.015002,37.562628,중구
69393,성동고등학교,127.022548,37.565181,중구
69394,성동고등학교,127.022057,37.565564,중구
69395,신당역.중앙시장앞,127.01948,37.565492,중구
69396,신당역.중앙시장앞,127.018743,37.565728,중구
69397,성동공업고등학교앞,127.016129,37.568695,중구
69398,성동공업고등학교(무궁화회관),127.015756,37.568348,중구
69399,충무아트센터.스포츠센터.중부소방서,127.014741,37.565018,중구
69400,충무아트센터.스포츠센터.중부소방서,127.014046,37.565193,중구
69401,동대문역사문화공원,127.009023,37.567604,중구
69402,동대문역사문화공원,127.008356,37.567354,중구
69403,을지로6가.국립중앙의료원,127.005843,37.566463,중구
69404,광희동,127.007958,37.564995,중구
69405,광희동,127.00721,37.565053,중구
69406,을지로6가.국립중앙의료원,127.006378,37.566075,중구
69407,을지로5가.훈련원종합체육관,127.002595,37.565824,중구
69408,방산시장.훈련원종합체육관,127.002404,37.567961,중구
69409,을지로5가.중부시장,127.001115,37.56662,중구
69410,을지로5가,126.999259,37.566818,중구
69411,중구청앞.덕수중학교,126.99814,37.564775,중구
69412,을지로4가.베스트웨스턴국도,126.996847,37.566401,중구
69413,을지로4가,126.996218,37.566647,중구
69414,을지로3가,126.991328,37.566121,중구
69415,을지로3가,126.990376,37.566356,중구
69416,을지로2가.파인에비뉴,126.988828,37.566009,중구
69417,을지로2가.기업은행본점.서울노동청,126.986523,37.566246,중구
69418,을지로입구.시청입구,126.981171,37.566138,중구
69419,을지로입구.로얄호텔,126.98539,37.565876,중구
69420,초동,126.993112,37.563346,중구
69421,충무로역8번출구.대한극장앞,126.996492,37.562037,중구
69422,충무로역2번출구.대한극장앞,126.994918,37.561223,중구
69423,퇴계로3가.한옥마을.한국의집,126.992171,37.560971,중구
69424,퇴계로3가.한옥마을.한국의집,126.991777,37.561251,중구
69425,퇴계로2가.명동역,126.984491,37.560893,중구
69426,명동입구,126.985241,37.560654,중구
69427,남산3호터널.서울애니메이션센터,126.982636,37.559526,중구
69428,남산3호터널,126.98267,37.558456,중구
69429,남대문시장.회현역,126.978465,37.558492,중구
69430,남대문시장.회현역,126.977765,37.558268,중구
69431,신세계앞,126.981526,37.560849,중구
69432,중앙우체국,126.981614,37.561618,중구
69433,롯데영프라자,126.982008,37.562885,중구
69434,해운센터.롯데영프라자,126.981548,37.562891,중구
69435,롯데백화점,126.982065,37.564492,중구
69436,우리은행종로지점,126.982929,37.567519,중구
69437,서울신문사,126.977365,37.568363,중구
69438,시청.서소문청사,126.974954,37.563525,중구
69439,서소문,126.97534,37.563675,중구
69440,서소문,126.974887,37.563207,중구
69441,시청앞,126.976149,37.562764,중구
69442,삼성본관앞,126.975908,37.562052,중구
69443,시청앞,126.976574,37.562358,중구
69444,북창동.남대문시장,126.97792,37.561175,중구
69445,남대문시장,126.98006,37.561191,중구
69446,숭례문남산방향,126.975672,37.558558,중구
69447,남대문시장악세사리전문상가,126.976205,37.558613,중구
69448,숭례문,126.973628,37.558001,중구
69449,숭례문,126.974044,37.55842,중구
69450,숭례문,126.974363,37.558763,중구
69451,후암삼거리,126.976082,37.553342,중구
69452,숭례문.한국일보,126.973738,37.558771,중구
69453,숭례문,126.973293,37.558297,중구
69454,염천교,126.97336,37.55986,중구
69455,서대문경찰서.농협은행.유관순활동터,126.967787,37.564906,중구
69456,경찰청.동북아역사재단,126.969127,37.563049,중구
69457,한국경제신문사.서소문역사공원,126.968114,37.560623,중구
69458,한국경제신문사.서소문역사공원,126.967868,37.560211,중구
69459,종근당.충정로역,126.964481,37.559513,중구
69460,중림동교차로,126.969135,37.558384,중구
69461,서울역서부,126.969277,37.556998,중구
69462,서울역서부,126.969376,37.556326,중구
69463,서울의료보건고등학교.서울역서부,126.967939,37.556552,중구
69464,손기정체육공원입구,126.966234,37.554446,중구
69465,만리동고개,126.962658,37.551787,중구
69466,숭례문,126.973778,37.558639,중구
69467,서울역버스환승센터.강우규의거터,126.972971,37.555614,중구
69468,서울역버스환승센터,126.972855,37.555479,중구
69469,서울역버스환승센터,126.972762,37.555388,중구
69470,서울역버스환승센터,126.972356,37.555446,중구
69471,서울역버스환승센터,126.972257,37.555146,중구
69472,서울백병원.국가인권위.안중근활동터,126.987852,37.56435,중구
69473,남대문세무서.서울백병원,126.98753,37.564985,중구
69742,코리아나호텔,126.976766,37.568376,중구
1103,남산터널진입(경유),126.988742,37.544201,용산구
1105,한남1고가차도(경유),127.002673,37.54145,용산구
1106,한남1고가차도(경유),127.00252,37.541306,용산구
1637,한남대교북단(경유),127.010281,37.529254,용산구
1638,한남대교북단(경유),127.010827,37.530026,용산구
1639,반포대교북단(경유),126.994594,37.519715,용산구
1640,반포대교북단(경유),126.993993,37.518867,용산구
1641,동작대교북단(경유),126.983613,37.51648,용산구
1642,동작대교북단(경유),126.982735,37.515913,용산구
1643,한강대교북단(경유),126.96184,37.521725,용산구
1644,한강대교북단(경유),126.960782,37.521686,용산구
1645,원효대교북단(경유),126.952386,37.53014,용산구
1646,원효대교북단(경유),126.950865,37.530056,용산구
4854,원효대교북단(경유),126.951647,37.53074,용산구
4855,원효대교북단(경유),126.950715,37.530245,용산구
4856,한강대교북단(경유),126.961118,37.521882,용산구
4857,한강대교북단(경유),126.960973,37.521556,용산구
